   402/499     12.5G   0.02752   0.07642  0.003687    0.1076       258      1376    0.6353     0.538    0.5523    0.3287   0.03941    0.4381   0.02227
   403/499     12.5G   0.02758    0.0754  0.003799    0.1068       125      1376    0.6331    0.5399    0.5523    0.3287   0.03941    0.4383   0.02226
   404/499     12.5G   0.02737   0.07653  0.003704    0.1076       261      1376    0.6335    0.5391    0.5523    0.3287   0.03941    0.4386   0.02225
   405/499     12.5G   0.02758   0.07611  0.003705    0.1074       149      1376    0.6333     0.539    0.5525    0.3288   0.03941    0.4389   0.02224
   406/499     12.5G   0.02758   0.07551  0.003718    0.1068       138      1376    0.6359    0.5374    0.5523    0.3287   0.03941    0.4392   0.02222
   407/499     12.5G   0.02756   0.07549  0.003753    0.1068       284      1376    0.6345    0.5388    0.5523    0.3286   0.03941    0.4395   0.02221
   408/499     12.5G   0.02735   0.07578  0.003659    0.1068       164      1376    0.6577    0.5245    0.5521    0.3285   0.03941    0.4398   0.02221
   409/499     12.5G   0.02737   0.07478   0.00372    0.1059       188      1376    0.6575    0.5245    0.5521    0.3285   0.03941    0.4401   0.02219
   410/499     12.5G   0.02745   0.07634  0.003633    0.1074       405      1376    0.6406    0.5344    0.5522    0.3285   0.03941    0.4403   0.02218
   411/499     12.5G   0.02756   0.07502   0.00372    0.1063       345      1376      0.65    0.5287    0.5524    0.3285   0.03941    0.4405   0.02217
   412/499     12.5G   0.02758   0.07484   0.00373    0.1061       271      1376    0.6461    0.5314    0.5525    0.3285   0.03941    0.4408   0.02216
   413/499     12.5G   0.02737   0.07579  0.003673    0.1068       243      1376    0.6505    0.5289    0.5524    0.3285   0.03941     0.441   0.02215
   414/499     12.5G   0.02738    0.0754  0.003639    0.1064        43      1376    0.6513    0.5284    0.5523    0.3285   0.03941    0.4413   0.02214
   415/499     12.5G   0.02749   0.07524  0.003757    0.1065       313      1376    0.6521     0.528    0.5522    0.3285   0.03941    0.4415   0.02214
   416/499     12.5G   0.02732   0.07426  0.003655    0.1052       495      1376    0.6534    0.5277    0.5523    0.3285   0.03941     0.442   0.02213
   417/499     12.5G   0.02742   0.07572   0.00365    0.1068       308      1376    0.6521    0.5281     0.552    0.3285   0.03941    0.4421   0.02212
   418/499     12.5G   0.02747   0.07594  0.003625     0.107       239      1376    0.6536    0.5272    0.5519    0.3285   0.03941    0.4423   0.02211
   419/499     12.5G   0.02724   0.07652  0.003649    0.1074       519      1376    0.6494    0.5297    0.5519    0.3284   0.03941    0.4426    0.0221
   420/499     12.5G   0.02734   0.07506  0.003596     0.106        76      1376    0.6551    0.5262    0.5519    0.3285   0.03941    0.4429   0.02209
   421/499     12.5G   0.02729   0.07485  0.003588    0.1057       380      1376    0.6563    0.5256    0.5516    0.3286   0.03942    0.4432   0.02208
   422/499     12.5G   0.02726   0.07417  0.003558     0.105       287      1376    0.6364    0.5378    0.5515    0.3285   0.03942    0.4434   0.02207
   423/499     12.5G   0.02741   0.07457  0.003603    0.1056       275      1376    0.6345     0.539    0.5515    0.3284   0.03942    0.4437   0.02206
   424/499     12.5G   0.02741   0.07479  0.003682    0.1059       131      1376    0.6312    0.5405    0.5515    0.3285   0.03942    0.4439   0.02206
   425/499     12.5G    0.0274   0.07469  0.003633    0.1057       256      1376    0.6303    0.5414    0.5516    0.3285   0.03942    0.4441   0.02205
   426/499     12.5G   0.02737    0.0739  0.003623    0.1049       637      1376    0.6298    0.5412    0.5515    0.3286   0.03942    0.4444   0.02204
   427/499     12.5G   0.02726   0.07497  0.003631    0.1059       316      1376    0.6295    0.5414    0.5515    0.3285   0.03943    0.4447   0.02204
   428/499     12.5G   0.02735   0.07624  0.003611    0.1072       341      1376    0.6286    0.5418    0.5513    0.3285   0.03943    0.4448   0.02203
   429/499     12.5G   0.02728   0.07527  0.003535    0.1061       244      1376    0.6298     0.541    0.5512    0.3285   0.03943     0.445   0.02203
   430/499     12.5G   0.02718   0.07468  0.003508    0.1054       197      1376    0.6591     0.523    0.5515    0.3285   0.03943    0.4453   0.02202
   431/499     12.5G   0.02702   0.07308  0.003505    0.1036       143      1376    0.6603    0.5226    0.5515    0.3283   0.03943    0.4456   0.02201
   432/499     12.5G     0.027   0.07499  0.003475    0.1055       313      1376    0.6593    0.5231    0.5514    0.3284   0.03943    0.4459   0.02201
   433/499     1.68G   0.02713   0.07506  0.003559    0.1058       365      1376    0.6579    0.5239    0.5513    0.3283   0.03944    0.4461     0.022
   434/499      8.9G   0.02718   0.07573  0.003542    0.1065       360      1376    0.6431    0.5322    0.5513    0.3282   0.03944    0.4463   0.02199
   435/499     12.8G   0.02719   0.07443  0.003516    0.1051       339      1376    0.6304    0.5409    0.5512    0.3282   0.03945    0.4466   0.02199
   436/499     12.8G   0.02725   0.07458  0.003554    0.1054       419      1376    0.6313    0.5404    0.5511    0.3282   0.03945    0.4468   0.02198
   437/499     9.71G    0.0272   0.07474  0.003544    0.1055        51      1376    0.6319    0.5397    0.5509    0.3283   0.03945     0.447   0.02197
   438/499     9.71G    0.0272   0.07494  0.003512    0.1057       297      1376     0.632    0.5399    0.5508    0.3281   0.03944    0.4472   0.02196
   439/499     9.71G   0.02713   0.07484   0.00347    0.1054       139      1376    0.6328    0.5395    0.5507    0.3281   0.03944    0.4474   0.02195
   440/499     9.71G   0.02706   0.07287  0.003489    0.1034       153      1376    0.6315    0.5405    0.5505    0.3279   0.03944    0.4476   0.02194
   441/499     9.71G   0.02706   0.07442  0.003474     0.105       349      1376    0.6329    0.5397    0.5507    0.3282   0.03944    0.4477   0.02194
   442/499     9.71G   0.02722   0.07581  0.003507    0.1065       115      1376    0.6344    0.5385    0.5503    0.3281   0.03944    0.4479   0.02193
   443/499     9.71G   0.02712   0.07295  0.003483    0.1036       495      1376     0.632      0.54    0.5504    0.3281   0.03944    0.4481   0.02192
   444/499     9.71G   0.02709   0.07475  0.003469    0.1053       171      1376    0.6344    0.5378    0.5506    0.3281   0.03944    0.4483   0.02191
   445/499     9.88G   0.02709   0.07441  0.003488     0.105       238      1376    0.6356    0.5378    0.5506     0.328   0.03943    0.4485    0.0219
   446/499     9.88G   0.02719   0.07377  0.003537    0.1045       204      1376    0.6346     0.538    0.5506    0.3279   0.03943    0.4486    0.0219
   447/499     9.89G   0.02712   0.07388  0.003496    0.1045       400      1376    0.6349    0.5374    0.5503    0.3277   0.03944    0.4488    0.0219
   448/499     12.3G   0.02719   0.07538  0.003505    0.1061       337      1376    0.6378    0.5356    0.5503    0.3277   0.03944    0.4492   0.02189
   449/499     12.3G   0.02711   0.07318   0.00343    0.1037       143      1376    0.6322    0.5388    0.5503    0.3277   0.03944    0.4493   0.02189
   450/499     12.3G   0.02709   0.07391   0.00343    0.1044       189      1376    0.6332    0.5385    0.5504    0.3277   0.03944    0.4495   0.02188
   451/499     12.3G   0.02704   0.07323  0.003413    0.1037       220      1376    0.6327    0.5385    0.5502    0.3277   0.03944    0.4497   0.02188
   452/499     12.3G   0.02699   0.07446  0.003445    0.1049       163      1376    0.6328    0.5387    0.5504    0.3277   0.03944    0.4499   0.02187
   453/499     12.3G   0.02718    0.0737  0.003456    0.1043       257      1376    0.6322    0.5391    0.5501    0.3275   0.03944    0.4502   0.02186
   454/499     12.3G   0.02702   0.07413  0.003443    0.1046       380      1376    0.6331    0.5382    0.5501    0.3275   0.03943    0.4505   0.02186
   455/499     12.3G   0.02689   0.07188  0.003374    0.1021        65      1376     0.634    0.5376      0.55    0.3274   0.03944    0.4507   0.02185
   456/499     12.3G   0.02689   0.07247  0.003405    0.1028       158      1376    0.6353    0.5362    0.5498    0.3272   0.03944    0.4511   0.02184
   457/499     12.3G   0.02693   0.07344  0.003409    0.1038       324      1376     0.633    0.5376    0.5497     0.327   0.03944    0.4512   0.02184
   458/499     12.3G   0.02707   0.07357  0.003439    0.1041       310      1376    0.6332    0.5369    0.5496    0.3271   0.03944    0.4514   0.02183
   459/499     12.3G   0.02692   0.07431  0.003462    0.1047       299      1376     0.641    0.5321    0.5494    0.3269   0.03944    0.4515   0.02183
   460/499     12.3G   0.02717   0.07386  0.003482    0.1045        88      1376    0.6417    0.5312    0.5491    0.3268   0.03945    0.4517   0.02182
   461/499     12.3G   0.02692   0.07389  0.003437    0.1043       256      1376    0.6495    0.5262    0.5492    0.3266   0.03945    0.4519   0.02181
   462/499     12.3G   0.02705   0.07492  0.003434    0.1054       207      1376    0.6497    0.5263    0.5493    0.3267   0.03945     0.452   0.02181
   463/499     12.3G    0.0269   0.07288  0.003434    0.1032        79      1376    0.6483    0.5271    0.5493    0.3266   0.03945    0.4522    0.0218
   464/499     12.3G    0.0269   0.07424  0.003394    0.1045       211      1376    0.6476    0.5277    0.5496    0.3268   0.03945    0.4523    0.0218
   465/499     12.3G   0.02695   0.07461  0.003413     0.105       375      1376    0.6638    0.5181    0.5495    0.3267   0.03945    0.4525    0.0218
   466/499     12.3G   0.02689    0.0731  0.003427    0.1034       301      1376    0.6596    0.5203    0.5495    0.3266   0.03945    0.4526   0.02179
   467/499     12.3G   0.02686   0.07317  0.003365    0.1034       283      1376    0.6604      0.52    0.5495    0.3266   0.03945    0.4528   0.02179
   468/499     12.3G   0.02698   0.07359  0.003451     0.104       301      1376    0.6609    0.5205    0.5495    0.3265   0.03946    0.4531   0.02179
   469/499     12.3G   0.02686   0.07387  0.003368    0.1041       153      1376    0.6577    0.5221    0.5499    0.3266   0.03946    0.4532   0.02178
   470/499     12.3G   0.02698   0.07361  0.003414     0.104       206      1376    0.6545     0.524    0.5496    0.3265   0.03946    0.4534   0.02178
   471/499     12.3G   0.02699   0.07305  0.003397    0.1034       653      1376    0.6557    0.5232    0.5498    0.3265   0.03946    0.4536   0.02178
   472/499     12.3G   0.02689   0.07435  0.003397    0.1046        73      1376    0.6562    0.5226    0.5498    0.3266   0.03946    0.4538   0.02177
   473/499     12.3G     0.027   0.07396  0.003423    0.1044       172      1376    0.6151    0.5492    0.5498    0.3266   0.03946    0.4539   0.02177
   474/499     12.3G    0.0271    0.0745  0.003412     0.105       177      1376    0.6171    0.5481    0.5498    0.3265   0.03946     0.454   0.02176
   475/499     12.3G    0.0269   0.07286  0.003396    0.1032       248      1376    0.6211    0.5443    0.5494    0.3265   0.03946    0.4541   0.02176
   476/499     12.3G   0.02682   0.07306  0.003389    0.1033        64      1376     0.622    0.5443    0.5495    0.3264   0.03946    0.4543   0.02176
   477/499     12.3G   0.02689   0.07317  0.003317    0.1034       146      1376    0.6192    0.5461    0.5494    0.3264   0.03947    0.4544   0.02175
   478/499     12.3G   0.02687   0.07273   0.00337     0.103        77      1376    0.6597     0.521    0.5495    0.3263   0.03947    0.4545   0.02175
   479/499     12.3G   0.02677   0.07304  0.003325    0.1031        81      1376    0.6231    0.5439    0.5495    0.3263   0.03947    0.4547   0.02175
   480/499     12.3G    0.0268   0.07327  0.003329    0.1034       190      1376     0.622    0.5444    0.5496    0.3264   0.03947    0.4549   0.02175
   481/499     12.3G   0.02678   0.07311  0.003316    0.1032       226      1376    0.6215    0.5447    0.5496    0.3262   0.03947     0.455   0.02175
   482/499     12.3G   0.02675   0.07289  0.003312     0.103       528      1376    0.6212    0.5448    0.5491    0.3261   0.03947    0.4552   0.02175
   483/499     12.3G   0.02691   0.07222  0.003349    0.1025       255      1376    0.6377    0.5336    0.5492    0.3261   0.03948    0.4553   0.02175
   484/499     12.3G   0.02685   0.07362  0.003327    0.1038       303      1376    0.6387    0.5326    0.5491    0.3261   0.03948    0.4555   0.02174
   485/499     12.3G   0.02686   0.07361  0.003353    0.1038       310      1376    0.6137    0.5495     0.549    0.3261   0.03948    0.4557   0.02174
   486/499     12.3G   0.02682   0.07309  0.003361    0.1033       183      1376    0.6147    0.5491    0.5492    0.3261   0.03948    0.4559   0.02174
   487/499     12.3G   0.02688   0.07318  0.003353    0.1034       289      1376     0.612    0.5515    0.5493    0.3262   0.03948     0.456   0.02174
   488/499     12.3G   0.02693   0.07284  0.003367    0.1031        70      1376    0.6114     0.552    0.5492    0.3261   0.03948    0.4562   0.02174
   489/499     12.3G   0.02684   0.07304  0.003312    0.1032       243      1376    0.6117    0.5509    0.5491     0.326   0.03949    0.4564   0.02174
   490/499     12.3G   0.02679   0.07298   0.00332    0.1031       474      1376    0.6157    0.5479    0.5491    0.3261   0.03949    0.4565   0.02174
   491/499     12.3G   0.02677   0.07308  0.003311    0.1032       191      1376    0.6143    0.5485    0.5489    0.3259   0.03949    0.4568   0.02174
   492/499     12.3G   0.02665   0.07288    0.0033    0.1028       325      1376    0.6211    0.5438    0.5488     0.326   0.03949     0.457   0.02174
   493/499     12.3G   0.02677   0.07278  0.003258    0.1028        59      1376      0.62    0.5444    0.5487     0.326    0.0395    0.4572   0.02174
   494/499     12.3G   0.02681   0.07229   0.00332    0.1024       500      1376    0.6208    0.5433    0.5484     0.326    0.0395    0.4574   0.02174
   495/499     12.3G   0.02681    0.0727  0.003322    0.1028       229      1376    0.6093     0.552    0.5484    0.3258    0.0395    0.4576   0.02175
   496/499     12.3G   0.02679   0.07312  0.003336    0.1032       370      1376    0.6133    0.5489    0.5485    0.3259    0.0395     0.458   0.02175
   497/499     12.3G   0.02674   0.07188  0.003297    0.1019       218      1376    0.6111    0.5511    0.5479    0.3255   0.03951    0.4582   0.02175
   498/499     12.3G   0.02669   0.07178  0.003274    0.1017       100      1376    0.6127    0.5504    0.5478    0.3255   0.03952    0.4584   0.02175
   499/499     12.3G   0.02679   0.07234  0.003359    0.1025       334      1376    0.6131    0.5497    0.5479    0.3256   0.03952    0.4586   0.02176
